state,city,water_system,zip_code,zip_codes,pfas_type,concentration_ppt,epa_limit_ppt,exceeds_limit,population_served,system_size,pwsid
AL,OPELIKA UTILITIES,OPELIKA UTILITIES,36801,36801,PFOA,11.0,4.0,True,10000,L,AL0000816
AL,OPELIKA UTILITIES,OPELIKA UTILITIES,36801,36801,PFOS,6.4,4.0,True,10000,L,AL0000816
AL,OXFORD WATER WORKS & SEWER BOARD,OXFORD WATER WORKS & SEWER BOARD,35096,35096|35160|36201|36203|36207|36257|36260|36268,PFHxS,3.1,10.0,False,10000,L,AL0000162
AL,OXFORD WATER WORKS & SEWER BOARD,OXFORD WATER WORKS & SEWER BOARD,35096,35096|35160|36201|36203|36207|36257|36260|36268,PFOS,6.1,4.0,True,10000,L,AL0000162
AL,PELHAM WATER WORKS,PELHAM WATER WORKS,35124,35124,PFBS,64.3,2000.0,False,10000,L,AL0001163
AL,PELHAM WATER WORKS,PELHAM WATER WORKS,35124,35124,PFOA,11.6,4.0,True,10000,L,AL0001163
AL,PELHAM WATER WORKS,PELHAM WATER WORKS,35124,35124,PFOS,5.6,4.0,True,10000,L,AL0001163
AL,PELL CITY WATER WORKS,PELL CITY WATER WORKS,35125,35125|35128,PFBS,94.0,2000.0,False,10000,L,AL0001204
AL,PELL CITY WATER WORKS,PELL CITY WATER WORKS,35125,35125|35128,PFOA,15.0,4.0,True,10000,L,AL0001204
AL,PELL CITY WATER WORKS,PELL CITY WATER WORKS,35125,35125|35128,PFOS,5.5,4.0,True,10000,L,AL0001204
AL,PHENIX CITY UTILITIES,PHENIX CITY UTILITIES,36867,36867,PFBS,5.3,2000.0,False,10000,L,AL0001142
AL,PHENIX CITY UTILITIES,PHENIX CITY UTILITIES,36867,36867,PFOA,7.5,4.0,True,10000,L,AL0001142
AL,PHENIX CITY UTILITIES,PHENIX CITY UTILITIES,36867,36867,PFOS,6.8,4.0,True,10000,L,AL0001142
AL,PINE HILL WATER DEPARTMENT,PINE HILL WATER DEPARTMENT,36769,36769,PFBS,39.6,2000.0,False,3300,S,AL0001393
AL,PINE HILL WATER DEPARTMENT,PINE HILL WATER DEPARTMENT,36769,36769,PFOA,8.4,4.0,True,3300,S,AL0001393
AL,PINE HILL WATER DEPARTMENT,PINE HILL WATER DEPARTMENT,36769,36769,PFOS,13.7,4.0,True,3300,S,AL0001393
AL,PRATTVILLE (WATER WORKS BOARD OF),PRATTVILLE (WATER WORKS BOARD OF),36066,36066|36067|36068,PFBS,88.3,2000.0,False,10000,L,AL0000017
AL,PRATTVILLE (WATER WORKS BOARD OF),PRATTVILLE (WATER WORKS BOARD OF),36066,36066|36067|36068,PFOA,19.2,4.0,True,10000,L,AL0000017
AL,PRATTVILLE (WATER WORKS BOARD OF),PRATTVILLE (WATER WORKS BOARD OF),36066,36066|36067|36068,PFOS,22.8,4.0,True,10000,L,AL0000017
AL,ROGERSVILLE WATER WORKS & SEWER BOARD,ROGERSVILLE WATER WORKS & SEWER BOARD,35652,35652,PFBS,19.9,2000.0,False,3300,S,AL0000789
AL,ROGERSVILLE WATER WORKS & SEWER BOARD,ROGERSVILLE WATER WORKS & SEWER BOARD,35652,35652,PFHxS,6.9,10.0,False,3300,S,AL0000789
AL,ROGERSVILLE WATER WORKS & SEWER BOARD,ROGERSVILLE WATER WORKS & SEWER BOARD,35652,35652,PFOA,10.2,4.0,True,3300,S,AL0000789
AL,ROGERSVILLE WATER WORKS & SEWER BOARD,ROGERSVILLE WATER WORKS & SEWER BOARD,35652,35652,PFOS,12.3,4.0,True,3300,S,AL0000789
AL,RUSSELL COUNTY WATER AUTHORITY,RUSSELL COUNTY WATER AUTHORITY,36804,36804|36858|36860|36869|36870|36871|36874|36875,PFBS,4.6,2000.0,False,10000,L,AL0001145
AL,RUSSELL COUNTY WATER AUTHORITY,RUSSELL COUNTY WATER AUTHORITY,36804,36804|36858|36860|36869|36870|36871|36874|36875,PFOA,5.8,4.0,True,10000,L,AL0001145
AL,RUSSELL COUNTY WATER AUTHORITY,RUSSELL COUNTY WATER AUTHORITY,36804,36804|36858|36860|36869|36870|36871|36874|36875,PFOS,5.6,4.0,True,10000,L,AL0001145
AL,SARALAND WATER SERVICE,SARALAND WATER SERVICE,36571,36571|36572,PFOA,4.5,4.0,True,10000,L,AL0001021
AL,SARALAND WATER SERVICE,SARALAND WATER SERVICE,36571,36571|36572,PFOS,12.0,4.0,True,10000,L,AL0001021
AL,SARDIS CITY WATER BOARD,SARDIS CITY WATER BOARD,35956,35956|35957,PFBS,3.5,2000.0,False,3300,S,AL0000947
AL,SARDIS CITY WATER BOARD,SARDIS CITY WATER BOARD,35956,35956|35957,PFOA,5.6,4.0,True,3300,S,AL0000947
AL,SCOTTSBORO WATER WORKS,SCOTTSBORO WATER WORKS,35768,35768|35769,PFBS,3.7,2000.0,False,10000,L,AL0000729
AL,SECTION-DUTTON WATER SYSTEM,SECTION-DUTTON WATER SYSTEM,35755,35755|35765|35769|35967,PFBS,5.4,2000.0,False,10000,L,AL0000728
AL,SHEFFIELD UTILITIES DEPARTMENT,SHEFFIELD UTILITIES DEPARTMENT,35660,35660,PFBS,4.7,2000.0,False,10000,L,AL0000327
AL,SHEFFIELD UTILITIES DEPARTMENT,SHEFFIELD UTILITIES DEPARTMENT,35660,35660,PFOA,13.0,4.0,True,10000,L,AL0000327
AL,SHEFFIELD UTILITIES DEPARTMENT,SHEFFIELD UTILITIES DEPARTMENT,35660,35660,PFOS,20.0,4.0,True,10000,L,AL0000327
AL,SHELBY COUNTY WATER SYSTEM,SHELBY COUNTY WATER SYSTEM,35043,35043|35051|35078|35147|35178|35186|35242,PFBS,113.5,2000.0,False,10000,L,AL0001671
AL,SHELBY COUNTY WATER SYSTEM,SHELBY COUNTY WATER SYSTEM,35043,35043|35051|35078|35147|35178|35186|35242,PFHxS,3.4,10.0,False,10000,L,AL0001671
AL,SHELBY COUNTY WATER SYSTEM,SHELBY COUNTY WATER SYSTEM,35043,35043|35051|35078|35147|35178|35186|35242,PFOA,26.1,4.0,True,10000,L,AL0001671
AL,SHELBY COUNTY WATER SYSTEM,SHELBY COUNTY WATER SYSTEM,35043,35043|35051|35078|35147|35178|35186|35242,PFOS,27.7,4.0,True,10000,L,AL0001671
AL,SMITHS WATER AND SEWER AUTHORITY,SMITHS WATER AND SEWER AUTHORITY,36801,36801|36804|36867|36868|36870|36874|36877,PFBS,4.4,2000.0,False,10000,L,AL0000820
AL,SMITHS WATER AND SEWER AUTHORITY,SMITHS WATER AND SEWER AUTHORITY,36801,36801|36804|36867|36868|36870|36874|36877,PFOA,5.9,4.0,True,10000,L,AL0000820
AL,SMITHS WATER AND SEWER AUTHORITY,SMITHS WATER AND SEWER AUTHORITY,36801,36801|36804|36867|36868|36870|36874|36877,PFOS,6.3,4.0,True,10000,L,AL0000820
AL,SOUTH MARENGO CO WATER & FIRE PRO AUTH,SOUTH MARENGO CO WATER & FIRE PRO AUTH,36722,36722|36736|36748|36754|36769|36782|36783|36784,PFBS,33.0,2000.0,False,3300,S,AL0001439
AL,SOUTH MARENGO CO WATER & FIRE PRO AUTH,SOUTH MARENGO CO WATER & FIRE PRO AUTH,36722,36722|36736|36748|36754|36769|36782|36783|36784,PFOA,9.2,4.0,True,3300,S,AL0001439
AL,SOUTH MARENGO CO WATER & FIRE PRO AUTH,SOUTH MARENGO CO WATER & FIRE PRO AUTH,36722,36722|36736|36748|36754|36769|36782|36783|36784,PFOS,15.0,4.0,True,3300,S,AL0001439
AL,SOUTHSIDE WATER WORKS,SOUTHSIDE WATER WORKS,35907,35907,PFBS,50.0,2000.0,False,10000,L,AL0000591
AL,SOUTHSIDE WATER WORKS,SOUTHSIDE WATER WORKS,35907,35907,PFOA,14.0,4.0,True,10000,L,AL0000591
AL,SOUTHSIDE WATER WORKS,SOUTHSIDE WATER WORKS,35907,35907,PFOS,8.1,4.0,True,10000,L,AL0000591
AL,SPRING VALLEY WATER AUTHORITY,SPRING VALLEY WATER AUTHORITY,35646,35646|35654|35661|35674,PFBS,9.0,2000.0,False,3300,S,AL0000329
AL,SPRING VALLEY WATER AUTHORITY,SPRING VALLEY WATER AUTHORITY,35646,35646|35654|35661|35674,PFOA,11.0,4.0,True,3300,S,AL0000329
AL,SPRING VALLEY WATER AUTHORITY,SPRING VALLEY WATER AUTHORITY,35646,35646|35654|35661|35674,PFOS,19.0,4.0,True,3300,S,AL0000329
AL,SPRINGVILLE WATER WORKS,SPRINGVILLE WATER WORKS,35146,35146,PFBS,36.0,2000.0,False,3300,S,AL0001211
AL,SPRINGVILLE WATER WORKS,SPRINGVILLE WATER WORKS,35146,35146,PFOA,4.1,4.0,True,3300,S,AL0001211
AL,STERRETT-VANDIVER WATER SYSTEM,STERRETT-VANDIVER WATER SYSTEM,35128,35128|35147|35176|35178,PFBS,110.0,2000.0,False,3300,S,AL0001164
AL,STERRETT-VANDIVER WATER SYSTEM,STERRETT-VANDIVER WATER SYSTEM,35128,35128|35147|35176|35178,PFOA,21.0,4.0,True,3300,S,AL0001164
AL,STERRETT-VANDIVER WATER SYSTEM,STERRETT-VANDIVER WATER SYSTEM,35128,35128|35147|35176|35178,PFOS,31.0,4.0,True,3300,S,AL0001164
AL,STEVENSON (UTIL. BOARD OF THE TOWN OF),STEVENSON (UTIL. BOARD OF THE TOWN OF),35772,35772,PFOA,4.0,4.0,False,3300,S,AL0000732
AL,STEVENSON (UTIL. BOARD OF THE TOWN OF),STEVENSON (UTIL. BOARD OF THE TOWN OF),35772,35772,PFOS,5.6,4.0,True,3300,S,AL0000732
AL,TALLADEGA COUNTY WATER SYSTEM,TALLADEGA COUNTY WATER SYSTEM,35014,35014|35044|35160,PFBS,15.0,2000.0,False,3300,S,AL0001685
AL,"TALLADEGA WATER AND SEWER BOARD, CITY OF","TALLADEGA WATER AND SEWER BOARD, CITY OF",35160,35160,PFHxS,3.7,10.0,False,10000,L,AL0001260
AL,"TALLADEGA WATER AND SEWER BOARD, CITY OF","TALLADEGA WATER AND SEWER BOARD, CITY OF",35160,35160,PFOS,5.9,4.0,True,10000,L,AL0001260
AL,TALLASSEE WATER WORKS,TALLASSEE WATER WORKS,36078,36078,PFOS,4.9,4.0,True,3300,S,AL0000548
AL,THOMASVILLE WATER WORKS & SEWER BOARD,THOMASVILLE WATER WORKS & SEWER BOARD,36784,36784,PFBS,41.0,2000.0,False,3300,S,AL0000262
AL,THOMASVILLE WATER WORKS & SEWER BOARD,THOMASVILLE WATER WORKS & SEWER BOARD,36784,36784,PFOA,8.9,4.0,True,3300,S,AL0000262
AL,THOMASVILLE WATER WORKS & SEWER BOARD,THOMASVILLE WATER WORKS & SEWER BOARD,36784,36784,PFOS,14.0,4.0,True,3300,S,AL0000262
AL,TRI COMMUNITY WATER SYSTEM,TRI COMMUNITY WATER SYSTEM,36054,36054,PFBS,73.0,2000.0,False,10000,L,AL0000549
AL,TRI COMMUNITY WATER SYSTEM,TRI COMMUNITY WATER SYSTEM,36054,36054,PFOA,19.0,4.0,True,10000,L,AL0000549
AL,TRI COMMUNITY WATER SYSTEM,TRI COMMUNITY WATER SYSTEM,36054,36054,PFOS,19.0,4.0,True,10000,L,AL0000549
AL,TRIANA WATER WORKS,TRIANA WATER WORKS,35756,35756,PFBS,4.0,2000.0,False,3300,S,AL0000905
AL,TUSCUMBIA WATER WORKS,TUSCUMBIA WATER WORKS,35674,35674,PFBS,7.2,2000.0,False,10000,L,AL0000331
AL,TUSCUMBIA WATER WORKS,TUSCUMBIA WATER WORKS,35674,35674,PFHxS,3.4,10.0,False,10000,L,AL0000331
AL,TUSCUMBIA WATER WORKS,TUSCUMBIA WATER WORKS,35674,35674,PFOA,5.0,4.0,True,10000,L,AL0000331
AL,TUSCUMBIA WATER WORKS,TUSCUMBIA WATER WORKS,35674,35674,PFOS,6.3,4.0,True,10000,L,AL0000331
AL,TUSKEGEE UTILITIES BOARD,TUSKEGEE UTILITIES BOARD,36083,36083|36087|36088,PFOA,5.5,4.0,True,10000,L,AL0000870
AL,UNION SPRINGS UTIL BOARD,UNION SPRINGS UTIL BOARD,36089,36089,PFOA,5.8,4.0,True,3300,S,AL0000118
AL,US ARMY GARRISON-REDSTONE ARSENAL,US ARMY GARRISON-REDSTONE ARSENAL,35898,35898,PFBS,4.3,2000.0,False,10000,L,AL0000899
AL,VERNON WATER AND SEWER BOARD,VERNON WATER AND SEWER BOARD,35544,35544|35552|35563|35574|35576|35586|35592,PFHxS,5.9,10.0,False,3300,S,AL0000773
AL,WARRIOR RIVER WATER AUTHORITY,WARRIOR RIVER WATER AUTHORITY,35023,35023|35111,PFBS,3.0,2000.0,False,10000,L,AL0000763
AL,WARRIOR RIVER WATER AUTHORITY,WARRIOR RIVER WATER AUTHORITY,35023,35023|35111,PFOA,4.2,4.0,True,10000,L,AL0000763
AL,WARRIOR RIVER WATER AUTHORITY,WARRIOR RIVER WATER AUTHORITY,35023,35023|35111,PFOS,5.7,4.0,True,10000,L,AL0000763
AL,WEAVER WATER SYSTEM,WEAVER WATER SYSTEM,36250,36250|36277,PFBS,3.8,2000.0,False,3300,S,AL0000168
AL,WEAVER WATER SYSTEM,WEAVER WATER SYSTEM,36250,36250|36277,PFHxS,8.7,10.0,False,3300,S,AL0000168
AL,WEAVER WATER SYSTEM,WEAVER WATER SYSTEM,36250,36250|36277,PFOA,5.0,4.0,True,3300,S,AL0000168
AL,WEAVER WATER SYSTEM,WEAVER WATER SYSTEM,36250,36250|36277,PFOS,15.3,4.0,True,3300,S,AL0000168
AL,WEST ETOWAH WATER & FIRE PRO AUTHORITY,WEST ETOWAH WATER & FIRE PRO AUTHORITY,35952,35952|35954|35956|35957|35972,PFBS,120.0,2000.0,False,3300,S,AL0000582
AL,WEST ETOWAH WATER & FIRE PRO AUTHORITY,WEST ETOWAH WATER & FIRE PRO AUTHORITY,35952,35952|35954|35956|35957|35972,PFOA,17.0,4.0,True,3300,S,AL0000582
AL,WEST ETOWAH WATER & FIRE PRO AUTHORITY,WEST ETOWAH WATER & FIRE PRO AUTHORITY,35952,35952|35954|35956|35957|35972,PFOS,21.0,4.0,True,3300,S,AL0000582
AL,WEST LAUDERDALE CO WATER & FPA,WEST LAUDERDALE CO WATER & FPA,35617,35617|35633|35634|35677,PFBS,4.4,2000.0,False,10000,L,AL0000794
AL,WEST LAUDERDALE CO WATER & FPA,WEST LAUDERDALE CO WATER & FPA,35617,35617|35633|35634|35677,PFOA,13.0,4.0,True,10000,L,AL0000794
AL,WEST LAUDERDALE CO WATER & FPA,WEST LAUDERDALE CO WATER & FPA,35617,35617|35633|35634|35677,PFOS,17.0,4.0,True,10000,L,AL0000794
AL,WEST LAWRENCE WATER COOP,WEST LAWRENCE WATER COOP,35618,35618|35650|35651|35654|35672,PFBS,7.5,2000.0,False,10000,L,AL0000801
AL,WETUMPKA WATER WORKS & SEWER BOARD,WETUMPKA WATER WORKS & SEWER BOARD,36092,36092,PFBS,82.0,2000.0,False,3300,S,AL0000551
AL,WETUMPKA WATER WORKS & SEWER BOARD,WETUMPKA WATER WORKS & SEWER BOARD,36092,36092,PFOA,19.0,4.0,True,3300,S,AL0000551
AL,WETUMPKA WATER WORKS & SEWER BOARD,WETUMPKA WATER WORKS & SEWER BOARD,36092,36092,PFOS,29.0,4.0,True,3300,S,AL0000551
AL,WILCOX COUNTY WATER AUTHORITY,WILCOX COUNTY WATER AUTHORITY,36726,36726,PFBS,40.0,2000.0,False,3300,S,AL0001371
AL,WILCOX COUNTY WATER AUTHORITY,WILCOX COUNTY WATER AUTHORITY,36726,36726,PFOA,10.4,4.0,True,3300,S,AL0001371
AL,WILCOX COUNTY WATER AUTHORITY,WILCOX COUNTY WATER AUTHORITY,36726,36726,PFOS,16.2,4.0,True,3300,S,AL0001371
AR,DARDANELLE WATERWORKS,DARDANELLE WATERWORKS,72802,72802|72834,PFHxS,5.3,10.0,False,3300,S,AR0000601
AR,DARDANELLE WATERWORKS,DARDANELLE WATERWORKS,72802,72802|72834,PFOS,4.4,4.0,True,3300,S,AR0000601
AR,LAC DU FLAMBEAU,LAC DU FLAMBEAU,54538,54538,PFBS,8.2,2000.0,False,3300,S,055295401
AR,SILOAM SPRINGS WATERWORKS,SILOAM SPRINGS WATERWORKS,72734,72734|72761,PFBS,7.0,2000.0,False,10000,L,AR0000056
AS,Central ASG,Central ASG,96799,96799,PFBS,3.2,2000.0,False,10000,L,AS9711948
AZ,ARIZONA WATER CO - BISBEE,ARIZONA WATER CO - BISBEE,85603,85603,PFBS,10.0,2000.0,False,3300,S,AZ0402001
AZ,ARIZONA WATER CO - BISBEE,ARIZONA WATER CO - BISBEE,85603,85603,PFOA,9.7,4.0,True,3300,S,AZ0402001
AZ,ARIZONA WATER CO - LAKESIDE,ARIZONA WATER CO - LAKESIDE,85929,85929,PFBS,3.4,2000.0,False,10000,L,AZ0409003
AZ,ARIZONA WATER CO - MIAMI CLAYPOOL,ARIZONA WATER CO - MIAMI CLAYPOOL,85539,85539,PFBS,37.0,2000.0,False,3300,S,AZ0404002
AZ,ARIZONA WATER CO - MIAMI CLAYPOOL,ARIZONA WATER CO - MIAMI CLAYPOOL,85539,85539,PFHxS,12.0,10.0,True,3300,S,AZ0404002
AZ,ARIZONA WATER CO - PINAL VALLEY,ARIZONA WATER CO - PINAL VALLEY,85122,85122,PFBS,91.1,2000.0,False,10000,L,AZ0411009
AZ,ARIZONA WATER CO - PINAL VALLEY,ARIZONA WATER CO - PINAL VALLEY,85122,85122,PFHxS,6.1,10.0,False,10000,L,AZ0411009
AZ,ARIZONA WATER CO - SEDONA,ARIZONA WATER CO - SEDONA,86336,86336,PFBS,30.0,2000.0,False,10000,L,AZ0403003
AZ,ARIZONA WATER CO - SEDONA,ARIZONA WATER CO - SEDONA,86336,86336,PFHxS,7.0,10.0,False,10000,L,AZ0403003
AZ,ARIZONA WATER CO - SEDONA,ARIZONA WATER CO - SEDONA,86336,86336,PFOA,10.0,4.0,True,10000,L,AZ0403003
AZ,ARIZONA WATER CO - SEDONA,ARIZONA WATER CO - SEDONA,86336,86336,PFOS,6.0,4.0,True,10000,L,AZ0403003
AZ,BERMUDA WATER COMPANY INC,BERMUDA WATER COMPANY INC,86426,86426|86440|86442,PFBS,5.6,2000.0,False,10000,L,AZ0408063
AZ,BIG PARK WATER COMPANY,BIG PARK WATER COMPANY,86351,86351,PFBS,28.0,2000.0,False,3300,S,AZ0413012
AZ,BIG PARK WATER COMPANY,BIG PARK WATER COMPANY,86351,86351,PFHxS,3.3,10.0,False,3300,S,AZ0413012
AZ,BIG PARK WATER COMPANY,BIG PARK WATER COMPANY,86351,86351,PFOA,21.0,4.0,True,3300,S,AZ0413012
AZ,BIG PARK WATER COMPANY,BIG PARK WATER COMPANY,86351,86351,PFOS,4.1,4.0,True,3300,S,AZ0413012
AZ,CHANDLER CITY OF,CHANDLER CITY OF,85224,85224|85225|85226|85248|85249|85286,PFBS,12.0,2000.0,False,10000,L,AZ0407090
AZ,City of Avondale,City of Avondale,85323,85323|85353|85392,PFBS,15.6,2000.0,False,10000,L,AZ0407088
AZ,City of Avondale,City of Avondale,85323,85323|85353|85392,PFHxS,9.4,10.0,False,10000,L,AZ0407088
AZ,City of Avondale,City of Avondale,85323,85323|85353|85392,PFOA,13.5,4.0,True,10000,L,AZ0407088
AZ,City of Avondale,City of Avondale,85323,85323|85353|85392,PFOS,11.7,4.0,True,10000,L,AZ0407088
AZ,City of Lake Havasu,City of Lake Havasu,86403,86403|86404|86405|86406,PFBS,3.0,2000.0,False,10000,L,AZ0408022
AZ,EAGAR TOWN OF,EAGAR TOWN OF,85925,85925,PFBS,3.2,2000.0,False,3300,S,AZ0401004
AZ,EL MIRAGE CITY OF,EL MIRAGE CITY OF,85335,85335|85378,PFBS,9.0,2000.0,False,10000,L,AZ0407091
AZ,EL MIRAGE CITY OF,EL MIRAGE CITY OF,85335,85335|85378,PFOA,4.0,4.0,False,10000,L,AZ0407091
AZ,EPCOR WATER - MOHAVE,EPCOR WATER - MOHAVE,86442,86442,PFBS,3.1,2000.0,False,10000,L,AZ0408032
AZ,EPCOR WATER - MOHAVE,EPCOR WATER - MOHAVE,86442,86442,PFHxS,7.0,10.0,False,10000,L,AZ0408032
AZ,EPCOR WATER - MOHAVE,EPCOR WATER - MOHAVE,86442,86442,PFOA,5.3,4.0,True,10000,L,AZ0408032
AZ,EPCOR WATER - MOHAVE,EPCOR WATER - MOHAVE,86442,86442,PFOS,7.3,4.0,True,10000,L,AZ0408032
AZ,EPCOR WATER - NORTH MOHAVE VALLEY,EPCOR WATER - NORTH MOHAVE VALLEY,86429,86429|86442,PFBS,3.6,2000.0,False,3300,S,AZ0408068
AZ,EPCOR WATER - NORTH MOHAVE VALLEY,EPCOR WATER - NORTH MOHAVE VALLEY,86429,86429|86442,PFHxS,3.4,10.0,False,3300,S,AZ0408068
AZ,EPCOR WATER - NORTH MOHAVE VALLEY,EPCOR WATER - NORTH MOHAVE VALLEY,86429,86429|86442,PFOS,5.5,4.0,True,3300,S,AZ0408068
AZ,FARMERS WATER CO SANTA RITA SPRINGS,FARMERS WATER CO SANTA RITA SPRINGS,85614,85614,PFBS,5.8,2000.0,False,3300,S,AZ0410213
AZ,FARMERS WATER CO SANTA RITA SPRINGS,FARMERS WATER CO SANTA RITA SPRINGS,85614,85614,PFHxS,4.0,10.0,False,3300,S,AZ0410213
AZ,FARMERS WATER CO SANTA RITA SPRINGS,FARMERS WATER CO SANTA RITA SPRINGS,85614,85614,PFOS,5.0,4.0,True,3300,S,AZ0410213
AZ,FLORENCE WATER COMPANY,FLORENCE WATER COMPANY,85132,85132,PFBS,60.0,2000.0,False,10000,L,AZ0411017
AZ,FLORENCE WATER COMPANY,FLORENCE WATER COMPANY,85132,85132,PFHxS,7.0,10.0,False,10000,L,AZ0411017
AZ,FLOWING WELLS IRRIGATION DISTRICT,FLOWING WELLS IRRIGATION DISTRICT,85705,85705,PFBS,4.0,2000.0,False,10000,L,AZ0410051
AZ,FLOWING WELLS IRRIGATION DISTRICT,FLOWING WELLS IRRIGATION DISTRICT,85705,85705,PFHxS,9.0,10.0,False,10000,L,AZ0410051
AZ,FLOWING WELLS IRRIGATION DISTRICT,FLOWING WELLS IRRIGATION DISTRICT,85705,85705,PFOA,5.0,4.0,True,10000,L,AZ0410051
AZ,FLOWING WELLS IRRIGATION DISTRICT,FLOWING WELLS IRRIGATION DISTRICT,85705,85705,PFOS,6.0,4.0,True,10000,L,AZ0410051
AZ,"GILBERT, TOWN OF","GILBERT, TOWN OF",85142,85142|85206|85212|85233|85234|85236|85295|85296|85297|85298|85299,PFBS,18.1,2000.0,False,10000,L,AZ0407092
AZ,"GILBERT, TOWN OF","GILBERT, TOWN OF",85142,85142|85206|85212|85233|85234|85236|85295|85296|85297|85298|85299,PFOA,6.5,4.0,True,10000,L,AZ0407092
AZ,"GILBERT, TOWN OF","GILBERT, TOWN OF",85142,85142|85206|85212|85233|85234|85236|85295|85296|85297|85298|85299,PFOS,9.8,4.0,True,10000,L,AZ0407092
AZ,GLENDALE CITY OF,GLENDALE CITY OF,85301,85301|85302|85303|85304|85305|85306|85307|85308|85310|85382,PFBS,11.7,2000.0,False,10000,L,AZ0407093
AZ,GLOBE CITY OF,GLOBE CITY OF,85501,85501|85532|85539,PFBS,113.3,2000.0,False,3300,S,AZ0404008
AZ,GLOBE CITY OF,GLOBE CITY OF,85501,85501|85532|85539,PFHxS,23.7,10.0,True,3300,S,AZ0404008
AZ,GLOBE CITY OF,GLOBE CITY OF,85501,85501|85532|85539,PFOS,9.5,4.0,True,3300,S,AZ0404008
AZ,GOODYEAR WATER DEPARTMENT,GOODYEAR WATER DEPARTMENT,85338,85338,PFBS,13.0,2000.0,False,10000,L,AZ0407094
AZ,GOODYEAR WATER DEPARTMENT,GOODYEAR WATER DEPARTMENT,85338,85338,PFHxS,6.1,10.0,False,10000,L,AZ0407094
AZ,GOODYEAR WATER DEPARTMENT,GOODYEAR WATER DEPARTMENT,85338,85338,PFNA,4.3,10.0,False,10000,L,AZ0407094
AZ,GOODYEAR WATER DEPARTMENT,GOODYEAR WATER DEPARTMENT,85338,85338,PFOA,4.8,4.0,True,10000,L,AZ0407094
AZ,GOODYEAR WATER DEPARTMENT,GOODYEAR WATER DEPARTMENT,85338,85338,PFOS,7.9,4.0,True,10000,L,AZ0407094
AZ,JOHNSON UTIL - ANTHEM AT MERRILL RANCH,JOHNSON UTIL - ANTHEM AT MERRILL RANCH,85132,85132,PFBS,24.0,2000.0,False,3300,S,AZ0411136
AZ,JOHNSON UTIL - ANTHEM AT MERRILL RANCH,JOHNSON UTIL - ANTHEM AT MERRILL RANCH,85132,85132,PFOA,19.0,4.0,True,3300,S,AZ0411136
AZ,LIBERTY WATER LPSCO,LIBERTY WATER LPSCO,85307,85307|85309|85340|85392|85395,PFBS,8.4,2000.0,False,10000,L,AZ0407046
AZ,LIBERTY WATER LPSCO,LIBERTY WATER LPSCO,85307,85307|85309|85340|85392|85395,PFHxS,18.9,10.0,True,10000,L,AZ0407046
AZ,LIBERTY WATER LPSCO,LIBERTY WATER LPSCO,85307,85307|85309|85340|85392|85395,PFOA,10.2,4.0,True,10000,L,AZ0407046
AZ,LIBERTY WATER LPSCO,LIBERTY WATER LPSCO,85307,85307|85309|85340|85392|85395,PFOS,14.1,4.0,True,10000,L,AZ0407046
AZ,LIBERTY WATER RIO RICO,LIBERTY WATER RIO RICO,85648,85648,PFBS,20.0,2000.0,False,10000,L,AZ0412011
AZ,LIBERTY WATER RIO RICO,LIBERTY WATER RIO RICO,85648,85648,PFHxS,10.9,10.0,True,10000,L,AZ0412011
AZ,LIBERTY WATER RIO RICO,LIBERTY WATER RIO RICO,85648,85648,PFOA,10.0,4.0,True,10000,L,AZ0412011
AZ,LIBERTY WATER RIO RICO,LIBERTY WATER RIO RICO,85648,85648,PFOS,40.9,4.0,True,10000,L,AZ0412011
AZ,MARANA MUNICIPAL - HARTMAN VISTAS,MARANA MUNICIPAL - HARTMAN VISTAS,85741,85741|85742|85743,PFHxS,15.0,10.0,True,3300,S,AZ0410329
AZ,MARANA MUNICIPAL - HARTMAN VISTAS,MARANA MUNICIPAL - HARTMAN VISTAS,85741,85741|85742|85743,PFOS,23.0,4.0,True,3300,S,AZ0410329
AZ,MARANA MUNICIPAL - MARANA,MARANA MUNICIPAL - MARANA,85653,85653|85658,PFBS,3.1,2000.0,False,10000,L,AZ0410150
AZ,MARANA MUNICIPAL - MARANA,MARANA MUNICIPAL - MARANA,85653,85653|85658,PFHxS,20.7,10.0,True,10000,L,AZ0410150
AZ,MARANA MUNICIPAL - MARANA,MARANA MUNICIPAL - MARANA,85653,85653|85658,PFOA,6.3,4.0,True,10000,L,AZ0410150
AZ,MARANA MUNICIPAL - MARANA,MARANA MUNICIPAL - MARANA,85653,85653|85658,PFOS,17.9,4.0,True,10000,L,AZ0410150
AZ,MARANA MUNICIPAL - PICTURE ROCKS,MARANA MUNICIPAL - PICTURE ROCKS,85743,85743,PFBS,7.8,2000.0,False,3300,S,AZ0410092
AZ,MESA CITY OF,MESA CITY OF,85201,85201|85202|85203|85204|85205|85206|85207|85208|85209|85210|85211|85212|85213|85214|85215|85234,PFBS,15.2,2000.0,False,10000,L,AZ0407095
AZ,MESA CITY OF,MESA CITY OF,85201,85201|85202|85203|85204|85205|85206|85207|85208|85209|85210|85211|85212|85213|85214|85215|85234,PFHxS,9.3,10.0,False,10000,L,AZ0407095
AZ,METROPOLITAN DWID,METROPOLITAN DWID,85704,85704|85737|85741|85742,PFBS,4.8,2000.0,False,10000,L,AZ0410076
AZ,METROPOLITAN DWID,METROPOLITAN DWID,85704,85704|85737|85741|85742,PFHxS,3.9,10.0,False,10000,L,AZ0410076
